Production Name,Production Code,OverallScore,Quality,ValueForMoney,Fit,Style,HowDoesItFit
Hooded Parka with Stormwear™,T493701
Faux Suede Fringe Trim Waistcoat,T666252
Double Face Unstructured Coat with Wool,T491363,5,5,5,5,5,Big,"I have bought very little in M&amp;S since March as I found the S/S selection to be dire especially in Per Una. By chance as I cut through the store I spotted this casual Autumn lightweight easy wear style. My usual size was not in stock in the lovey red combo but I tried the size down which was perfect, so warm and so lightweight. I loved the turn back cuffs which are brilliant for we shorter ladies. Slightly disappointed that it was not reversible and I too will be changing the overly shiny press studs for a more discreet shade. Shame I missed the 20% offer but in this case I was happy at the price which offered far better value than is normal these days in M&amp;S. Could I suggest you quickly repeat this for all the disappointed customers who spotted this great coat too late.",My new favourite,06 September 2015,65+,"Rural Shropshire, the dairy County"
Double Face Unstructured Coat with Wool,T491363,4,4,5,3,4,Big,"Lovely coat, &amp; looking forward to wearing it, but could have taken a size smaller,bought an 18 &amp; I think I could have taken a 16 but never mind it is part of the look to be loose,just have to get used to it",Reversible coat,04 September 2015,55-64,"Norwich, England"
Double Face Unstructured Coat with Wool,T491363,5,5,5,5,5,A bit big,"This coat in grey mix really caught my eye. It's simple cut makes it very stylish.. I like the fine wool, it's lack of bulk, it hangs well and is ideal for those in between days. The advantage is that it can be worn casually or for smarter occasions. I am size 12 but found the 10 a better fit.",Eye catching,04 September 2015,45-54,"Dorset, UK"
Double Face Unstructured Coat with Wool,T491363,4,4,4,5,5,True to size,Love the simple style and ordered a size 8 which was a,camel wool coat,27 August 2015,65+,West Yorkshire
Double Face Unstructured Coat with Wool,T491363,4,4,4,4,3,A bit big,"Firstly, this coat is not strictly 'lined' as suggested .it is double faced so the whole of the interior is (in my choice) the cobalt blue colour seen on the collar. This coat would be even better ,and would have been simple to do I think as a reversible coat, with slightly different pockets. You missed a trick there. The coat is a fairly roomy deconstructed fit so because of this I have said it comes up a little large. Really you could take a smaller size for a more streamlined look if you wished but then that's probably not the style of the coat really.",I hate press stud fastening,17 August 2015,45-54,Cambridge
Hooded Flap Front Anorak with Stormwear™,T493660,4,5,4,4,4,A bit big,"very lightweight which is what I wanted, only thing I would change is that I would put a zip in the pockets, so that items are secure when walking",Hooded flap front anorak,19 April 2016,55-64,"London, UK"
Hooded Flap Front Anorak with Stormwear™,T493660,3,3,1,2,3,Small,I loved the style of the coat but the fit was small at the top and too big at the bottom and didn`t think is was worth £65. Sorry.,loved the style,13 April 2016,45-54,"Denbighshire, UK"
Hooded Flap Front Anorak with Stormwear™,T493660,4,4,3,3,4,True to size,"I thought this was expensive for what it is, but bought on the 20% off weekends! It just perfect I like the design and weight of the ANORAK as you are calling it..Witch I thought was funny! Its light weight good length! Fit wise looks big and wide on the hanger saw it in the Ayr store in blue, but the 14 is true to size and I'm on the big side of 14 at this moment in time! Would have liked to have seen the silver in this but the store didn't have. But overall I'm a happy bunny for this item .",Grab jacket,26 March 2016,45-54,"Ayr, South Ayrshire, UK"
Hooded Flap Front Anorak with Stormwear™,T493660,4,5,4,4,,True to size,"I do like this Anorak although I would call this a Parka . Nice for spring when not many jumpers are needed , I would recommend this parka .",Jude123,12 March 2016,55-64,Dorset
Hooded Flap Front Anorak with Stormwear™,T493660,4,4,3,4,4,True to size,"I bought this coat in-store in the navy blue colour. and was pleased with it, although I did hesitate as I thought it was a bit over-priced. Definitely worth trying on as it looks much better on than on the hanger. Neat style and not too bulky or heavy.",Good for Spring showers,10 March 2016,,"Kent, UK"
Hooded Flap Front Anorak with Stormwear™,T493660,5,4,3,5,5,True to size,I had been looking for a coat like this with a hood for some time. It's exactly what I wanted in all ways but I think it is expensive for what it is. I had some discounts so I was ok with it but the full price is too much for what the garment is. I rarely have to say that with Marks.,anorak,07 March 2016,55-64,"London, UK"
Hooded Flap Front Anorak with Stormwear™,T493660,3,2,2,3,2,A bit small,Took item back sleeves was to small,Items not good,05 March 2016,45-54,
Hooded Flap Front Anorak with Stormwear™,T493660,4,3,1,5,5,A bit small,"Bought in Southend Essex branch, (unfortunately no discount) so expensive but by the time I got to the till I wanted it (discount on selected items only - a great shame). I bought this to replace a similar coat I get lots of wear from. Its great to put over my work uniform . I am a size 14 but in M&amp;S coats I buy a 16. It fits well. I do not like the zip - I think a flap covering the zip would have been nicer. If you are going to do 25% off outerwear M&amp;S please include ALL outerwear as the customer finds this misleading.",I LIKE IT BUT,04 March 2016,45-54,Essex
Hooded Flap Front Anorak with Stormwear™,T493660,2,4,3,1,4,True to size,Ok the design is pleasant as expected. I am disappointed that once again the sleeves are short and if I was to put anything other than a slim jumper under it then it's rendered useless. I am 5.8&quot; not hugely tall so went up 2 sizes and still sleeves barely adequate. I love the colour and brighter lining details. I didn't buy at a discount so frankly that makes it expensive for what it is. Cmon marks and spencer get the sleeves right!!!!,Short sleeves again!!,18 February 2016,35-44,"Surrey, UK"
Hooded Flap Front Anorak with Stormwear™,T493660,2,3,1,1,3,,"The colour is more mushroom than silver grey (dull) in my opinion and although it's generous in size, the sleeves were too short - this is the second coat I've had this problem with from M &amp; S lately. Although one or two nice design features e.g. partial cotton lining, there were also things I didn't like e.g. flap over at zip fastening which just got in the way when trying to zip up. May be nicer in the navy but too many negatives and I don't think the price is justified either as it's little more than a cagoule. Returned.",Expensive Cagoule,09 February 2016,45-54,"Edinburgh, Scotland"
Hooded Flap Front Anorak with Stormwear™,T493660,3,,,,,True to size,The colour and fit were ok but unfortunately I had to return to the store as the lining was shorter than the coat and was pulling up at the back which looked a mess really disappointed,Disappointed,06 February 2016,55-64,Isle of Man
Hooded Flap Front Anorak with Stormwear™,T493660,5,5,4,5,5,,Just taken delivery of this coat this afternoon.,Great Light Weight Coat for milder weather/spring,07 January 2016,55-64,North Yorkshire
Pure Cotton Belted Trench Coat with Stormwear™,T493414,5,5,5,5,5,True to size,"Practically perfect in every way. Modern but classic design, very well made, has worn and washed extremely well. Fit perfect (sleeves not too long &amp; didn't need petite). So good I bought both colours!",Excellent quality,21 April 2016,45-54,"Blackpool, England"
Pure Cotton Belted Trench Coat with Stormwear™,T493414,5,5,5,5,5,True to size,I just bought this in navy and was astonished to find such a good looking and well made trench in a subtle navy colour. It is slim fitting and flattering and has well defined and crisp shoulders and nicely finished sleeve cuffs. The buttons and buckles look expensive and it is very well finished. I have tried many navy trenches in the last few days and this is the best and really good value and expensive looking.,Classic navy trench,16 April 2016,55-64,East Sussex
Pure Cotton Belted Trench Coat with Stormwear™,T493414,2,2,2,3,5,True to size,Coat crushed quite badly when worn. Very disappointed with this coat would not recommend it.,Crushed coat,31 March 2016,65+,Scotland
Pure Cotton Belted Trench Coat with Stormwear™,T493414,5,5,5,5,5,True to size,I bought the Navy colour first. I was very pleased so bought the Light Sand colour also as I really liked both colours. Perfect fit for me good quality material. Packed well - no creases when opened. Got 20% off each one on different offers so even better. Thoroughly recommend them both. I have waited a long time for this exact style. Thank you M&amp;S.,Stylish Trench Mac,29 March 2016,65+,"Staffordshire, UK"
Pure Cotton Belted Trench Coat with Stormwear™,T493414,4,5,4,1,5,A bit big,"I really like this coat but unfortunately it did not fit me too well. I am 5' 4&quot; and usually a size 10. It fitted big &quot;on top&quot; and the length did not suit me; it looked too long for a short mac; therefore, it looked like I had outgrown the length. It did, however, fit and look lovely on my 5' 10&quot; 24 year old daughter, who has now gained a new coat!!",Lovely mac,29 March 2016,55-64,"Wrexham, Wrexham, Wrexham, UK"
Pure Cotton Belted Trench Coat with Stormwear™,T493414,4,5,5,5,5,,"Really pleased with this coat, I love the colour, I feel very smart in it and it is a perfect fit. The only small fault is that the belt is unusually long.",Lovely!,28 March 2016,45-54,Lincoln
Pure Cotton Belted Trench Coat with Stormwear™,T493414,4,5,5,4,5,A bit big,I tried this coat in both 10 petite and 8 regular. Im 5&quot;2 and usually a size 8 in most high street shops. Neither size fitted particularly well on the shoulders (too big) so unfortunately I had to get a refund. The coat otherwise is of very good quality and I wouldn't hesitate to buy it if only I could find a petite size 8!,"Lovely coat, good quality",24 March 2016,35-44,
Pure Cotton Belted Trench Coat with Stormwear™,T493414,5,5,4,5,5,True to size,The Mac is such a lovely colour and is light ready for spring,Great for Spring,23 March 2016,25-34,"Cheshunt, Hertfordshire, UK"
Pure Cotton Belted Trench Coat with Stormwear™,T493414,5,,,,,True to size,Lovely smart Mac and really good fit,Navy Mac,22 March 2016,35-44,London
